patient_id,national_id,first_name,last_name,date_of_birth,gender,phone,address,blood_type,allergies,chronic_diseases,emergency_contact_name,emergency_contact_phone,registration_date,is_active
2482,28009186776915,Abdullah,El-Aswany,1980-09-18,Male,0154193356,"69497 El Nasr Ave., Ismailia City, Ismailia",A-,Peanut allergy,Asthma,Janna Ramadan,0118867168,2024-10-03 19:49:33,1
2483,29101141338101,Samar,Wahba,1991-01-14,Female,0100274747,"677 El Mahatta Lane, Mit Ghamr, Matrouh",A+,Aspirin allergy,Chronic kidney disease,Reem Shehata,0153730715,2024-10-11 03:19:50,1
2484,29208024898985,Janna,El-Qahery,1992-08-02,Female,0106744306,"38626 El Nile Sq., Khanka, Asyut",A-,Aspirin allergy,Hypertension,Reem Sobhy,0115967142,2025-02-17 18:16:58,1
2485,25212104216100,Doaa,Shalaby,1952-12-10,Female,0104320390,"8542 El Gomhouria Sq., New Salhia, Sharqia",B+,,Chronic kidney disease,Safaa Ghamrawy,0123059608,2025-05-02 08:20:51,0
2486,25008282474967,Sondos,Bakr,1950-08-28,Female,0157002039,"6135 El Nile Ave., Ashmoun, Sohag",A+,,,Eyad Mokhtar,0104504347,2025-04-13 07:28:52,0
2487,25907206309410,Mina,Metwally,1959-07-20,Male,0122522250,"9937 El Gomhouria Rd., Dokki, Matrouh",O+,Penicillin allergy,Viral hepatitis,Yasser El-Omda,0125373867,2023-12-09 06:25:08,1
2488,28806047530739,Youssef,Ali,1988-06-04,Male,0108350745,"618 El Orouba Lane, El Mahalla El Kubra, Gharbia",B-,Peanut allergy,,Laith Zaker,0123067612,2025-06-01 21:56:18,1
2489,29111150263511,Youssef,El-Khouly,1991-11-15,Male,0106580776,"545 El Salam Lane, Shubra El Kheima, Sohag",B+,Penicillin allergy,Thyroid disorders,Abdelrahman El-Khouly,0157673806,2025-04-28 04:31:03,0
2490,25612278591661,Shahd,El-Saeedi,1956-12-27,Female,0102616137,"549 El Geish Rd., Quweisna, Monufia",O-,,Asthma,Yara Mansour,0123370445,2025-05-14 12:17:09,0
2491,29606063227096,Marwan,El-Qahery,1996-06-06,Male,0124143430,"79800 El Salam Ave., Shubra El Kheima, Qalyubia",B+,Pollen allergy,Diabetes mellitus,Sameh El-Omda,0114663158,2024-07-03 05:17:33,1
2492,28107095194456,Eyad,Saad,1981-07-09,Male,0110812916,"4908 Ramses St., Quweisna, Monufia",AB-,,Arthritis,Zeinab Ghoneim,0119013114,2025-11-26 11:51:02,0
2493,25107055004349,Rana,Afifi,1951-07-05,Female,0119341652,"12721 El Nile Sq., Safaga, Red Sea",AB+,Aspirin allergy,Heart disease,Shaimaa Amin,0116010685,2024-10-25 14:05:26,1
2494,28106244225998,Sherif,Shawky,1981-06-24,Male,0110295001,"588 Airport Ave., Shebin El Kom, Monufia",A+,Peanut allergy,,Janna Farag,0123600986,2025-06-24 14:52:19,1
2495,28803176362342,Mona,Morsi,1988-03-17,Female,0106161105,"24234 El Salam Lane, Hurghada, Red Sea",O-,Penicillin allergy,Viral hepatitis,Rawan Bakr,0127071070,2024-03-17 23:03:58,1
2496,29707197383097,Hussein,Abo El-Naga,1997-07-19,Male,0127901492,"535 Salah Salem Lane, Shubra El Kheima, Qalyubia",O-,Pollen allergy,,Fathy El-Shennawy,0121849033,2025-04-09 20:21:02,1
2497,25306187709830,Adel,El-Iskandarany,1953-06-18,Male,0100096867,"891 Salah Salem Lane, Fayed, Qena",O+,Pollen allergy,,Tarek Kamel,0116206268,2024-01-17 07:49:20,1
2498,24606114071094,Mahmoud,Hegazy,1946-06-11,Male,0114531788,"798 26th of July Ave., Fayed, Ismailia",A+,,,Sherif El-Sherif,0118500974,2025-10-17 07:16:24,1
2499,27002163216771,Sherif,Mokhtar,1970-02-16,Male,0128077655,"034 El Nasr Sq., Kafr El Dawar, Beheira",AB-,Latex allergy,Thyroid disorders,Aya Sarhan,0101653756,2025-11-17 21:28:48,1
2500,30603070817442,Nora,Mohsen,2006-03-07,Female,0111614392,"0477 El Shohada Sq., Belbeis, Sharqia",AB-,Dust allergy,Viral hepatitis,Malak El-Qahery,0120557845,2024-09-13 19:24:00,0
2501,26507192790815,Ayman,El-Saeedi,1965-07-19,Male,0155978190,"143 El Tahrir Sq., Moharam Bek, North Sinai",B-,Aspirin allergy,,Fathy Ali,0105677679,2023-12-10 04:19:56,1
2502,26503257478066,Iman,Abdelsalam,1965-03-25,Female,0155776689,"8481 Airport Lane, Nuweiba, South Sinai",AB-,Pollen allergy,,Omar El-Khouly,0127357485,2025-07-06 23:13:43,0
2503,26707183285634,Nour El-Din,Helmy,1967-07-18,Male,0129144152,"7165 El Haram Sq., Port Fuad, Aswan",A+,Latex allergy,,Basmala Gad,0155060319,2025-07-06 16:04:22,1
2504,30408303337274,Ziad,El-Araby,2004-08-30,Male,0105122802,"76106 Airport St., Talkha, Faiyum",AB-,Dust allergy,,Sidra El-Sherbiny,0153680959,2024-07-18 08:32:43,1
2505,26605100523501,Maryam,Salem,1966-05-10,Female,0108342940,"321 El Galaa St., Saint Catherine, South Sinai",B-,,Heart disease,Medhat Saber,0128980408,2025-03-15 17:07:03,0
2506,27304063706658,Youssef,El-Sakka,1973-04-06,Male,0156787175,"221 El Mostaqbal Sq., Talkha, Luxor",O+,Seafood allergy,Chronic kidney disease,Jana Ghamrawy,0110021087,2024-12-20 19:53:08,1
2507,27511060546875,Adam,Abdelhamid,1975-11-06,Male,0107448762,"94715 El Mostaqbal Rd., Fifth Settlement, Minya",AB-,Pollen allergy,Diabetes mellitus,Ehab Mohsen,0150365500,2025-09-27 00:28:57,0
2508,27108182617833,Mohanad,Zayed,1971-08-18,Male,0152508065,"050 26th of July Sq., Marsa Alam, Aswan",A-,Peanut allergy,Hypertension,Bilal El-Saeedi,0128325444,2025-08-14 05:05:34,1
2509,26505288647732,Mohanad,Abdelfattah,1965-05-28,Male,0104845663,"246 El Salam Rd., Miami, Luxor",O-,Penicillin allergy,Diabetes mellitus,Tarek Sarhan,0157300602,2024-07-18 15:45:22,1
2510,26910112658325,Shaimaa,Fahmy,1969-10-11,Female,0113665107,"48494 Airport Sq., Khanka, Qalyubia",AB-,Dust allergy,,Mazen Salem,0117550347,2025-04-30 03:23:43,0
2511,29712088647182,Saga,El-Iskandarany,1997-12-08,Female,0114329230,"089 El Nasr Rd., Port Fuad, Luxor",B+,Antibiotic allergy,Epilepsy,Soha El-Omda,0122905477,2025-03-04 12:28:13,1
2512,26410032533848,Fatma,Abdelsalam,1964-10-03,Female,0126038908,"17475 El Mahatta Lane, Sidi Gaber, Luxor",B-,,,Mohamed El-Ansari,0107797095,2024-05-02 18:39:16,1
2513,28712014899070,Ayman,Farag,1987-12-01,Male,0104611536,"30324 El Tahrir Sq., Faisal District, Luxor",AB-,Peanut allergy,Heart disease,Adham Farag,0126664535,2024-08-16 12:49:04,1
2514,25812074923138,Mahmoud,Kamel,1958-12-07,Male,0125217287,"1260 El Geish St., Al Qarin, Sharqia",B+,Pollen allergy,Chronic kidney disease,Shenouda Ramadan,0115010932,2025-08-20 06:31:10,1
2515,25103113844159,Abdelrahman,Osman,1951-03-11,Male,0118010825,"490 El Salam Rd., Ayat, Sohag",B+,Peanut allergy,,Saga Afifi,0153665246,2024-06-18 00:26:39,1
2516,26911153744000,Fatma El-Zahraa,El-Araby,1969-11-15,Female,0158452365,"0987 El Haram Sq., Marsa Alam, Red Sea",A-,Latex allergy,Epilepsy,Rana El-Ansari,0125785564,2024-01-04 06:26:42,1
2517,30105077974495,Youssef,Salama,2001-05-07,Male,0122476224,"123 26th of July St., El Gouna, Red Sea",AB+,Dust allergy,,Samy Fahmy,0111805119,2024-06-11 06:35:18,1
2518,25406294379395,Ziad,Mansour,1954-06-29,Male,0121456110,"085 Misr Ave., Abu Kabir, Sharqia",AB-,Peanut allergy,Hypertension,Eyad Fahmy,0102965293,2023-12-16 20:16:58,1
2519,25007048856346,Radwa,El-Shennawy,1950-07-04,Female,0120498489,"45433 El Gomhouria Ave., Belqas, Aswan",B+,,Arthritis,Nour El-Din Salem,0102732431,2024-02-24 12:10:37,0
2520,30605202652756,Mazen,Saad,2006-05-20,Male,0128311428,"2049 Salah Salem Rd., Minya El Qamh, Kafr El Sheikh",A-,,,Laila Ghamrawy,0117354739,2024-07-05 23:31:56,1
2521,26501022462674,Seif,Metwally,1965-01-02,Male,0159350703,"599 El Horreya Rd., Kafr El Zayat, Luxor",B-,,Asthma,Wael Gad,0122054532,2024-03-19 00:15:57,1
2522,26811231995091,Hassan,Amin,1968-11-23,Male,0121825019,"3667 Salah Salem Ave., Mit Ghamr, North Sinai",A-,Pollen allergy,Thyroid disorders,Eyad El-Alawy,0116904214,2025-10-18 05:09:09,0
2523,30204043221402,Judy,El-Iskandarany,2002-04-04,Female,0115814704,"9861 El Wahda Sq., Al Rehab, Luxor",O+,,Hypertension,Medhat Mansour,0151175550,2023-12-08 00:14:11,1
2524,28604244174111,Hassan,Amin,1986-04-24,Male,0158619523,"89347 El Zohour Sq., Sayeda Zeinab, North Sinai",O-,Latex allergy,Viral hepatitis,Hoda El-Aswany,0154609345,2025-04-24 15:32:16,0
2525,27810115673228,Hana,Nassar,1978-10-11,Female,0125572056,"0548 26th of July St., Rashid, Beheira",B-,Antibiotic allergy,,Sondos El-Shennawy,0102370638,2025-11-21 01:37:24,1
2526,28101225765392,Amr,Mansour,1981-01-22,Male,0104111646,"864 El Tahrir Ave., Damanhour, Qena",A-,Latex allergy,Arthritis,Hassan El-Hashemy,0150875185,2025-07-31 16:39:41,1
2527,26907080496604,Rehab,Wahba,1969-07-08,Female,0100234524,"180 El Salam Sq., Ayat, Giza",AB-,Seafood allergy,Asthma,Fathy Ali,0158031688,2024-06-17 03:18:25,0
2528,28207234288237,Yasser,Hussein,1982-07-23,Male,0126492380,"52971 El Shohada Lane, Mansoura, Dakahlia",A+,Pollen allergy,Diabetes mellitus,Rahma El-Hashemy,0122139261,2024-06-08 15:24:15,1
2529,27702065210915,Mohamed,Zayed,1977-02-06,Male,0119467398,"91954 El Nile Rd., Borg El Arab, Alexandria",A-,Penicillin allergy,,Samy El-Ghazaly,0154155986,2024-07-07 22:29:19,0
2530,26906286041897,Ziad,Ghamrawy,1969-06-28,Male,0100562284,"58962 El Tahrir St., Fayed, Ismailia",AB-,,Epilepsy,Alaa El-Masry,0151595698,2025-05-21 11:44:09,0
2531,27407213368648,Radwa,El-Qurashi,1974-07-21,Female,0108378285,"349 Ramses Rd., Dahab, Aswan",B-,Dust allergy,,Mohanad Helmy,0156337354,2025-06-10 13:13:38,1
2532,25809132111467,Yara,Hegazy,1958-09-13,Female,0116089981,"7983 El Haram St., Montaza, Alexandria",A-,Aspirin allergy,,Abdelrahim Wahba,0101885690,2025-11-06 16:58:41,0
2533,25106131418079,Selim,El-Qahery,1951-06-13,Male,0118476427,"17738 El Nile Sq., Shubra, Cairo",O+,Penicillin allergy,Arthritis,Eyad Shalaby,0118072526,2024-01-18 18:43:50,1
2534,28106260450874,Salem,El-Sakka,1981-06-26,Male,0104102252,"1164 El Gomhouria Lane, Hehia, Sharqia",O+,Aspirin allergy,Thyroid disorders,Rehab Mokhtar,0119465390,2024-01-27 20:14:42,1
2535,26204020694908,Radwa,Salama,1962-04-02,Female,0120222433,"08143 Ramses St., Shubra El Kheima, North Sinai",B+,,Chronic kidney disease,Rehab El-Khouly,0103645107,2025-03-07 13:10:17,1
2536,27806116001819,Sherif,El-Qahery,1978-06-11,Male,0152210292,"446 El Wahda Ave., Samannoud, Matrouh",O+,Dust allergy,,Sherif Afifi,0111262786,2025-06-11 20:23:26,1
2537,27402272893630,Marwan,Amin,1974-02-27,Male,0113647720,"05476 Salah Salem Lane, Helwan, Matrouh",B-,,,Ayman Mokhtar,0158167362,2024-01-09 18:09:22,1
2538,25912067386032,Mina,Abdullah,1959-12-06,Male,0158037798,"33252 El Gomhouria Rd., Arbaeen District, Suez",A-,Pollen allergy,,Hana Sobhy,0120617756,2024-05-06 20:47:39,1
2539,27706010114672,Saeed,Ali,1977-06-01,Male,0129383900,"45532 Misr Sq., Ismailia City, Ismailia",O+,Aspirin allergy,Diabetes mellitus,Lobna El-Khouly,0129242907,2025-02-03 14:29:35,0
2540,28506203983825,Nora,Salama,1985-06-20,Female,0126142883,"5773 El Mahatta Lane, Manshat El Qanater, Giza",A-,,,Selim Mahmoud,0120592674,2025-11-06 17:42:44,1
2541,28403168877832,Mohamed,Fahmy,1984-03-16,Male,0110747040,"8155 Salah Salem Rd., Shubra El Kheima, Qalyubia",O-,Seafood allergy,,Rasha El-Aswany,0102778873,2024-07-01 13:11:13,1
2542,28112316458091,Abdullah,El-Saeedi,1981-12-31,Male,0113539765,"031 El Mahatta Lane, Sidi Bishr, Qena",B-,Penicillin allergy,,Marwan Bakr,0114334550,2024-12-02 03:25:53,0
2543,26410114106758,Wael,El-Khouly,1964-10-11,Male,0154173057,"986 El Gomhouria St., Minya El Qamh, Sharqia",O-,,,Abdelaziz El-Sakka,0157108230,2024-08-02 08:59:17,1
2544,26903272495760,Shahd,Mokhtar,1969-03-27,Female,0153581793,"47947 El Salam Sq., Ain Shams, Cairo",A+,Dust allergy,Diabetes mellitus,Zeinab Nassar,0103304413,2023-12-23 06:35:06,0
2545,27510011824101,Nora,Zaker,1975-10-01,Female,0115068122,"79577 Airport Sq., Madinaty, Minya",O-,,,Mona Metwally,0103820337,2024-12-09 00:07:30,0
2546,27604274166438,Yasser,El-Ghazaly,1976-04-27,Male,0127909207,"738 El Salam St., Sidi Gaber, New Valley",B+,Seafood allergy,,Shahd Sobhy,0124730334,2024-09-05 02:07:36,0
2547,28902207263600,Fatma,Wahba,1989-02-20,Female,0117976322,"9348 El Geish Ave., Helwan, Cairo",B+,Penicillin allergy,Chronic kidney disease,Farida Salama,0101949946,2025-04-14 07:54:11,0
2548,30505244725031,Mostafa,Mokhtar,2005-05-24,Male,0114621169,"88721 El Gomhouria Sq., Quweisna, Monufia",O-,Dust allergy,Diabetes mellitus,Yasser El-Sakka,0158270712,2025-07-26 17:38:26,0
2549,29011076942254,Ziad,Metwally,1990-11-07,Male,0153754757,"23714 El Horreya Sq., Asafra, Alexandria",AB-,Penicillin allergy,Viral hepatitis,Ziad El-Saeedi,0105892600,2025-09-22 02:16:46,1
2550,25208218854551,Saleh,Abdelsalam,1952-08-21,Male,0109818961,"9958 El Zohour St., Belbeis, Sharqia",O+,Antibiotic allergy,Heart disease,Judy Shehata,0100394692,2025-07-07 06:33:21,1
2551,29504152655076,Karim,Hassanin,1995-04-15,Male,0104498975,"1795 El Orouba Sq., Moharam Bek, Qena",A-,Antibiotic allergy,,Ramy Metwally,0110226577,2025-08-19 18:29:38,1
2552,29302287437456,Medhat,El-Sherbiny,1993-02-28,Male,0151237228,"21562 26th of July Ave., Kafr El Zayat, Gharbia",A-,,Diabetes mellitus,Rawan Sarhan,0121538849,2025-11-10 07:25:52,1
2553,25812071980076,Wael,El-Qahery,1958-12-07,Male,0151806447,"906 El Horreya Ave., Senbellawein, Beni Suef",B-,Latex allergy,Arthritis,Laila Osman,0106409773,2024-11-04 06:36:21,0
2554,27111202633659,Saeed,Salama,1971-11-20,Male,0120433489,"6461 El Galaa Rd., Benha, Qalyubia",AB-,,Hypertension,Tarek El-Araby,0102837620,2024-03-05 10:47:12,0
2555,29606063551479,Abdullah,Kamel,1996-06-06,Male,0112807661,"21266 Salah Salem Lane, Sharm El Sheikh, South Sinai",O+,Antibiotic allergy,Heart disease,Rodina Sobhy,0106109103,2024-09-19 05:28:39,0
2556,30604092300383,Sondos,Nassar,2006-04-09,Female,0105078669,"5429 El Nile Lane, Qantara Gharb, Ismailia",O+,Seafood allergy,Viral hepatitis,Nariman Hussein,0114247841,2025-11-23 17:26:36,0
2557,28209235186335,Abdelaziz,Abdelhamid,1982-09-23,Male,0126557009,"8214 El Wahda Lane, Miami, Alexandria",O+,Antibiotic allergy,,Shaimaa El-Khouly,0106921250,2025-05-05 22:34:14,0
2558,25808213210055,Nour El-Din,El-Saeedi,1958-08-21,Male,0122427860,"5808 El Haram Ave., Qantara Gharb, Ismailia",B+,Latex allergy,Diabetes mellitus,Raed El-Shennawy,0111131992,2025-01-23 00:53:48,1
2559,30004032447245,Yara,El-Shennawy,2000-04-03,Female,0127906447,"9006 El Gomhouria Ave., Asafra, Luxor",A-,Latex allergy,,Rahma Ali,0121307395,2023-11-29 05:26:34,0
2560,30312025218700,Rawan,El-Masry,2003-12-02,Female,0102094329,"13553 El Shohada Rd., Ataba, Cairo",B+,Peanut allergy,,Gamal Fahmy,0112475192,2025-05-29 20:59:33,0
2561,27707141598898,Nour El-Din,Farag,1977-07-14,Male,0118107147,"424 Airport St., Faisal District, Suez",B-,Pollen allergy,,Saga Shawky,0158987869,2024-03-16 22:53:14,0
2562,27504093414674,Abdelrahman,El-Alawy,1975-04-09,Male,0117004283,"943 Airport Rd., Rashid, Beheira",AB-,Peanut allergy,,Marwan Hassanin,0109726098,2024-01-18 05:03:12,0
2563,28703197362349,Naglaa,Helmy,1987-03-19,Female,0127321794,"9894 El Salam Ave., Kom Hamada, Damietta",B+,Seafood allergy,,Ayman El-Aswany,0153407966,2024-05-11 00:19:25,0
2564,30706108581395,Mahmoud,Abdelsalam,2007-06-10,Male,0114658646,"30005 El Geish Lane, Al Zohour District, Port Said",O+,Seafood allergy,Heart disease,Jouri El-Ansari,0154269752,2024-03-08 16:18:03,1
2565,27411294228649,Hagar,Ghoneim,1974-11-29,Female,0127849367,"69008 Ramses Rd., Zagazig, Sharqia",B-,Penicillin allergy,,Karim Ali,0152519840,2024-09-17 08:33:13,0
2566,25803258407732,Adham,El-Sherif,1958-03-25,Male,0104247473,"3477 Ramses Ave., Haram, Giza",A+,,,Fatma El-Zahraa Abdelhamid,0129822028,2025-02-13 11:04:44,1
2567,24708076937111,Amr,Nassar,1947-08-07,Male,0110991246,"917 El Horreya Lane, Benha, Qalyubia",AB+,Latex allergy,,Nariman Wahba,0155431221,2024-12-09 08:19:25,0
2568,27908242656081,Dina,Mohsen,1979-08-24,Female,0129171330,"06336 El Geish St., Sidi Bishr, Alexandria",AB+,,Asthma,Medhat Ramadan,0158515874,2024-03-30 20:23:09,0
2569,29805286604163,Raghad,Hussein,1998-05-28,Female,0106489313,"837 El Haram Rd., Mokattam, Asyut",AB+,Seafood allergy,,Janna Abdelsalam,0151490334,2023-12-10 06:33:59,0
2570,28001055590783,Hoda,Mokhtar,1980-01-05,Female,0120998736,"18398 El Orouba Sq., Gamasa, New Valley",AB+,Penicillin allergy,,Basmala Farag,0107977303,2024-10-03 09:08:33,0
2571,24901097539940,Samar,Kamel,1949-01-09,Female,0158527788,"12715 El Geish Ave., Belqas, Dakahlia",AB-,,Thyroid disorders,Rodina Saber,0109249021,2025-05-04 12:01:16,1
2572,28107274970022,Reem,Shalaby,1981-07-27,Female,0113439669,"628 El Gomhouria Ave., Maadi, Matrouh",O-,Pollen allergy,Thyroid disorders,Maryam Metwally,0108205842,2025-07-11 11:14:41,1
2573,28109125410667,Janna,Mansour,1981-09-12,Female,0121494624,"2192 El Tahrir Sq., Zagazig, Sharqia",AB-,Seafood allergy,Asthma,Gamal El-Sherbiny,0120415967,2024-05-03 00:55:00,1
2574,26112234432191,Omar,Wahba,1961-12-23,Male,0103732091,"483 Airport Lane, Al Zohour District, Minya",O+,Penicillin allergy,Arthritis,Yasser Shehata,0154524830,2025-02-04 04:33:55,1
2575,26512247495519,Bilal,Osman,1965-12-24,Male,0102008886,"90910 El Mahatta St., Moharam Bek, Qena",AB+,Dust allergy,,Nora Osman,0155290195,2025-09-25 06:47:57,1
2576,25904166479950,Abdelaziz,Sobhy,1959-04-16,Male,0126219325,"1529 Airport Rd., Zifta, Faiyum",A-,,Heart disease,Salem El-Omda,0125746024,2025-10-22 10:19:42,1
2577,27501304340798,Abdelaziz,Abdullah,1975-01-30,Male,0120489530,"756 El Tahrir Ave., Agouza, Sohag",AB+,Latex allergy,Diabetes mellitus,Adam Sobhy,0155268425,2025-09-25 15:16:05,1
2578,27911090547568,Hala,Morsi,1979-11-09,Female,0101442818,"92244 El Geish Sq., Nuweiba, South Sinai",AB-,Penicillin allergy,Arthritis,George El-Iskandarany,0112062023,2025-04-18 14:11:12,0
2579,30608135820788,Hoda,Wahba,2006-08-13,Female,0108392864,"85635 26th of July Sq., Rashid, North Sinai",B+,Latex allergy,Diabetes mellitus,Yasser Ghoneim,0102288472,2025-03-30 06:52:41,1
2580,27705220420294,Adel,Ali,1977-05-22,Male,0123312716,"5453 Salah Salem Rd., Hehia, Sharqia",A-,,,Rodina Mohsen,0123405542,2024-03-03 03:54:52,0
2581,28806287762636,Ramy,Kamel,1988-06-28,Male,0100640168,"888 El Nile Rd., Bakos, North Sinai",B+,Seafood allergy,Arthritis,Abdelrahman Afifi,0129942666,2024-04-13 07:33:30,0
2582,30709042411335,Islam,El-Araby,2007-09-04,Male,0151326391,"324 El Geish Sq., Ashmoun, Monufia",O-,,,Lobna Salem,0111978832,2024-01-15 02:54:58,0
2583,24612046189896,Fares,El-Masry,1946-12-04,Male,0123788946,"1854 26th of July Rd., Ismailia City, Luxor",A+,Latex allergy,Thyroid disorders,Khaled Ali,0110804238,2024-03-16 09:05:34,1
2584,25408214683179,Mohanad,El-Sakka,1954-08-21,Male,0150284940,"377 El Tahrir St., Gamasa, Dakahlia",A+,Latex allergy,,Raghad El-Sherif,0157537146,2024-02-07 07:43:53,1
2585,25004021263459,Raed,Saber,1950-04-02,Male,0116413442,"07862 El Nasr Ave., Sheikh Zayed, Damietta",O-,Antibiotic allergy,,Mazen Salama,0125999725,2024-06-21 03:28:39,1
2586,29702022717754,Tamer,Hassanin,1997-02-02,Male,0159801967,"6809 Misr Ave., New October, Aswan",O+,Penicillin allergy,Diabetes mellitus,Janna Salem,0150260814,2024-01-15 17:39:10,0
2587,29110287993803,Hanan,Abdelhamid,1991-10-28,Female,0112113398,"20467 Salah Salem Rd., Sohag City, Kafr El Sheikh",A-,Seafood allergy,Asthma,Nora Osman,0115069141,2025-06-27 07:31:17,1
2588,28508297565806,Raghad,Shawky,1985-08-29,Female,0122738161,"80741 El Mostaqbal Lane, Safaga, Red Sea",A+,,Asthma,Sondos Fahmy,0159360640,2025-06-15 23:28:16,1
2589,26107013779502,Hagar,El-Khouly,1961-07-01,Female,0114175752,"33439 El Mostaqbal Lane, Ataba, Damietta",O-,Pollen allergy,Chronic kidney disease,Judy Fahmy,0126639321,2025-06-15 10:52:38,0
2590,25511232983760,Heba,Hassanin,1955-11-23,Female,0118744661,"542 26th of July St., Shubra El Kheima, Faiyum",B+,,,Nora Amin,0127817912,2024-11-17 08:31:38,0
2591,25812116360485,Lobna,Sobhy,1958-12-11,Female,0126795148,"6885 Airport Rd., Al Rehab, North Sinai",A+,Aspirin allergy,,Saeed Helmy,0158435152,2025-11-09 07:27:53,1
2592,30505308032291,Hamza,Helmy,2005-05-30,Male,0157501938,"9828 El Zohour Ave., Faisal District, New Valley",B-,Antibiotic allergy,,Hala Abdelsalam,0107832821,2025-07-27 05:43:07,1
2593,25604247083308,Judy,Zaker,1956-04-24,Female,0152322214,"118 El Zohour Lane, Kafr El Zayat, Gharbia",A-,Antibiotic allergy,,Habiba Shalaby,0158439457,2025-08-27 07:07:13,1
2594,29705233550740,Samar,Abdelaziz,1997-05-23,Female,0111198428,"411 El Tahrir St., Shebin El Kom, Qena",AB-,,Hypertension,Sondos Ramadan,0157333359,2024-02-20 13:51:18,1
2595,27310312220507,Nour,Helmy,1973-10-31,Female,0115737931,"88024 El Gomhouria Ave., Fayed, Ismailia",O+,Seafood allergy,Chronic kidney disease,Hussein Farag,0119145754,2025-03-29 03:09:39,1
2596,29204086707311,George,Saad,1992-04-08,Male,0125367065,"4124 El Mostaqbal Rd., Benha, Qalyubia",O-,,,Soha El-Masry,0107049667,2024-06-27 08:46:12,0
2597,28312044921367,Donia,El-Sherif,1983-12-04,Female,0106230562,"775 El Geish St., Sadat City, Monufia",B-,Latex allergy,Diabetes mellitus,Lobna Farag,0154072056,2025-02-05 01:55:16,0
2598,25603146791596,Nour El-Din,El-Aswany,1956-03-14,Male,0108070515,"691 26th of July Ave., Faisal District, Suez",O-,,Diabetes mellitus,Noha Salama,0158237964,2024-01-19 02:24:25,0
2599,29503231978888,Dina,Hussein,1995-03-23,Female,0122786774,"91607 El Gomhouria Sq., Senbellawein, Dakahlia",A-,,Diabetes mellitus,Judy Abo El-Naga,0151270707,2024-12-26 20:19:02,1
2600,26404225752321,Laila,Abdelsalam,1964-04-22,Female,0157524991,"8448 El Mostaqbal Sq., Qantara Gharb, Faiyum",A+,Aspirin allergy,Epilepsy,Abeer Helmy,0153138418,2025-06-13 15:21:28,0
2601,26709245244133,Laith,Bakr,1967-09-24,Male,0125291444,"4554 El Mahatta Rd., Kafr El Zayat, Gharbia",O-,Penicillin allergy,Thyroid disorders,Raed Hegazy,0155682577,2024-10-12 03:47:58,1
2602,27807152104251,Abdelrahman,Ghamrawy,1978-07-15,Male,0111062837,"845 Misr Ave., Ayat, Matrouh",AB+,Dust allergy,Chronic kidney disease,Marwan Nassar,0156019066,2025-01-02 00:58:26,1
